access,gateway,0.10185567010309278
account,explanation,0.07261687917425623
account,invoice,0.08575239789112621
account,statement,0.13917525773195877
acoustic,remedy,0.021519939804364185
acrylic,cloth,0.14454976303317535
action,adjustment,0.0834379526798648
action,entrance,0.16200913242009132
activity,event,0.009466950959488274
activity,music,0.01313929313929314
activity,skiing,0.009735349716446125
addition,segment,0.11366120218579236
adhesive,glue,0.06745689655172414
adult,dentist,0.02440877343462811
adult,doctor,0.014872727272727274
afternoon,substance,0.051627693718477766
age,childhood,0.0693271936556664
agency,army,0.018170144462279294
agency,office,0.030878552971576226
agency,police,0.0299039780521262
agent,spy,0.01774081774081774
agreement,contract,0.02743633276740238
aim,purpose,0.2851145038167939
aircraft,balloon,0.03179791976225854
aircraft,yacht,0.03382173382173382
alarm,horn,0.12105263157894737
alarm,press,0.005240700218818381
algorithm,search,0.0015957004737235782
alien,stranger,0.05330420535226652
alloy,metal,0.011051162790697674
alphabet,script,0.040253565768621234
aluminum,oxygen,0.14849734826163818
amount,distance,0.024079885877318116
amount,number,0.019486185167232186
amount,season,0.017871853546910756
amusement,athletics,0.024224643755238893
amusement,play,0.003007449645911892
amusement,procedure,0.020381613183000868
anatomy,creation,0.035510060007059654
animal,flora,0.011678993266364941
animal,worm,0.005181711606096131
ankle,joint,0.46632124352331605
anniversary,birthday,0.0392226148409894
answer,plea,0.057180558610072575
apparel,dress,0.027283511269276393
appearance,shadow,0.012668463611859838
apple,bank,0.15283018867924528
apple,orange,0.01572052401746725
apple,pod,0.02903225806451613
appliance,dryer,0.10594196222938738
appliance,refrigerator,0.03815609310816979
approach,swing,0.15258215962441316
approval,encouragement,0.05321888412017167
approving,interaction,0.004949532710280374
arc,rainbow,0.12962962962962962
architecture,engineering,0.03956639566395664
area,patio,0.018691588785046728
area,region,0.01917024320457797
argument,evidence,0.02053412462908012
argument,indication,0.04344059405940594
arm,arrow,0.010107816711590296
arm,missile,0.02380791342576936
armor,mail,0.08222569014690846
army,legion,0.010303030303030303
aroma,fragrance,0.2760041194644696
aroma,smell,0.057527333894028594
arrangement,blizzard,0.01511787072243346
arrangement,room,0.09040654151790856
article,girl,0.018666666666666668
artillery,gun,0.06329113924050633
aspen,maple,0.14795042897998092
ass,donkey,0.024168514412416853
assembly,crowd,0.09573283858998145
assets,capital,0.034916201117318434
assets,credit,0.019258373205741627
assets,income,0.019786324786324788
association,organization,0.03158995815899582
athlete,participant,0.012542871141597257
athletics,racing,0.016008492569002122
athletics,swimming,0.01202020202020202
attitude,notice,0.15056603773584906
attitude,study,0.024144645340751045
attorney,lawyer,0.057844779452819656
attraction,pressure,0.06825053995680345
attraction,quality,0.07242169595110771
attribute,condition,0.039348056707493494
average,time,0.017107055298283845
baby,computer,0.017750141322781233
bail,bond,0.013053892215568862
bait,instrument,0.01911078359125522
bait,pump,0.01394441735738664
bakery,work,0.0060156406657309
bakery,workplace,0.04356992269852424
balance,gauge,0.1313108444645687
ball,egg,0.01578082191780822
ball,nut,0.00960564676998619
ball,poker,0.03424766132868241
ball,sphere,0.008409448818897637
band,circle,0.017202643171806167
bar,needle,0.07258587167854828
bar,rod,0.014008016032064129
barrel,gallon,0.43661971830985913
base,club,0.18617614269788182
base,stock,0.20357142857142857
baseball,softball,0.04142011834319527
basin,vessel,0.03922705314009662
basketball,hockey,0.055792880258899676
basketball,squash,0.1111111111111111
bathroom,chamber,0.03675648195221149
battle,fight,0.03789272030651341
bay,mere,0.02474437627811861
beach,chain,0.07674684994272624
beach,ridge,0.10329985652797705
beam,column,0.010398050365556457
beat,meter,0.12219570405727924
beat,rhythm,0.07128446536650974
bed,layer,0.16875
bedroom,cell,0.014504504504504504
bedroom,construction,0.03257328990228013
bee,insect,0.02537154989384289
beef,cattle,0.07780126849894292
beef,meat,0.08206896551724138
beginner,novice,0.074573055028463
behavior,purpose,0.016753731343283583
belief,magic,0.093530409498425
belief,purpose,0.022604422604422605
bench,seat,0.0648910411622276
bend,curve,0.040766365087812666
berry,citrus,0.08230616302186879
bill,invoice,0.015211267605633802
billboard,structure,0.02882708585247884
bin,box,0.009728958630527817
bin,cup,0.01178826895565093
binary,star,0.018028950333708937
bird,creature,0.011078246840548535
bird,solid,0.22149837133550487
birth,modification,0.07497596924062801
bishop,priest,0.4723618090452261
bit,tool,0.020895522388059702
bite,breakfast,0.2957099080694586
bite,taste,0.02910662824207493
black,juvenile,0.04426974573148262
blade,projector,0.12169637369391519
blanket,sleeve,0.11988884477967447
blizzard,rash,0.014471830985915493
blow,contact,0.004477794793261868
blue,red,0.15499398315282792
board,commission,0.017573904179408767
boat,ferry,0.024662939822426833
boat,vessel,0.0236210253082414
body,trunk,0.012832550860719875
bond,security,0.011496062992125983
bone,skull,0.036989073249696476
book,encyclopedia,0.005668326311757947
booklet,reference,0.026243093922651933
boot,kick,0.13766233766233765
boot,punch,0.0822328931572629
bottom,sole,0.1513011152416357
boy,male,0.04292929292929293
boy,rover,0.06112990103970938
brace,stand,0.19724936663047413
brain,head,0.018664850136239784
brake,click,0.003738317757009346
branch,department,0.028020565552699227
brand,knife,0.012872279495990836
brand,surname,0.004202811845647622
brandy,liquor,0.7928176795580111
brass,executive,0.03701834862385321
bread,bun,0.1125062782521346
break,dash,0.013293172690763052
break,insert,0.014780876494023905
brick,cement,0.0776937618147448
brick,strip,0.15833333333333333
broadcast,packet,0.1437194127243067
brochure,publication,0.15566265060240964
brochure,reference,0.03771317829457364
brother,member,0.018165627782724843
brush,implement,0.09211618257261411
budget,fund,0.022159827213822893
buffer,cache,0.02309148264984227
bug,child,0.028519362186788154
build,flesh,0.026782393056416616
building,cafe,0.015401184706515886
bulb,onion,0.11624087591240875
bulletin,news,0.0036417952912724946
bunny,server,0.04406779661016949
burn,hurt,0.03425196850393701
burning,flame,0.2397447584320875
burning,punishment,0.06402234636871508
burst,transformation,0.111003861003861
business,disposition,0.0437722241698803
business,railway,0.006692622344881967
butter,stick,0.25210084033613445
butterfly,comma,0.021855921855921855
cab,taxi,0.10918367346938776
cake,pie,0.06072186836518047
calendar,circulation,0.04140249759846302
calendar,system,0.019932049830124577
call,meeting,0.028348688873139617
call,statement,0.02445537596626845
campaign,operation,0.01825
candy,sweet,0.04941176470588235
cap,covering,0.18009478672985782
capital,seat,0.19889042995839112
captain,officer,0.02
card,plastic,0.02309027777777778
carriage,coach,0.07971014492753623
cart,wagon,0.12256365232660228
cartoon,wit,0.009429040672398801
case,grip,0.010528144544822794
case,luggage,0.011384111384111384
case,tin,0.009900990099009901
cast,fishing,0.002369556688897607
cat,vision,0.2494802494802495
category,flavor,0.0832258064516129
cave,formation,0.26674641148325356
ceiling,overhead,0.408622754491018
cement,glue,0.46830985915492956
center,loss,0.0155011655011655
century,decade,0.19805352798053527
century,period,0.03032904148783977
century,temperature,0.010238095238095239
certificate,study,0.01973474801061008
certificate,wave,0.06857142857142857
chair,furniture,0.0507223113964687
chair,rocker,0.01986222732491389
chance,opportunity,0.02181818181818182
chance,probability,0.010845452304658615
chandler,retailer,0.011283863368669022
change,decrease,0.007110741049125729
change,move,0.039700374531835204
channel,sound,0.025423728813559324
character,vision,0.031098010316875462
charge,damage,0.1823321554770318
charge,tax,0.02572700296735905
check,draft,0.007360126083530339
cheese,food,0.018141097424412094
chemical,salt,0.023149171270718232
chess,duty,0.05778152678194855
chick,hen,0.3241626794258373
chicken,poultry,0.022039473684210525
chief,guru,0.12536443148688048
child,kid,0.15630550621669628
chin,feature,0.04158852730281302
choice,option,0.02109500805152979
chuck,jaw,0.07680070702607159
church,temple,0.017582037996545768
circle,oval,0.02101010101010101
citrus,orange,0.0042963024998953145
climb,mount,0.045152449468996235
clock,timer,0.31260096930533116
cloth,satin,0.08615537848605578
cloud,energy,0.019901477832512317
club,society,0.016566466265865065
coach,trainer,0.022575342465753424
coat,newspaper,0.028480392156862745
coat,roof,0.17211009174311925
code,software,0.030086690464048955
coffee,meeting,0.015729537366548044
coin,currency,0.03464788732394366
collapse,shock,0.11622641509433962
collection,packet,0.0195141065830721
collision,smash,0.08549450549450549
color,purple,0.005573505654281098
