access,gateway,0.05366065609385184
account,explanation,0.03767641129032258
account,invoice,0.04479692062649323
account,statement,0.07479224376731301
acoustic,remedy,0.010877006161101392
acrylic,cloth,0.07790549169859515
action,adjustment,0.04353522120326514
action,entrance,0.08814468846268508
activity,event,0.004755987831526629
activity,music,0.006613092248451365
activity,skiing,0.004891485016859002
addition,segment,0.06025492468134415
adhesive,glue,0.03490576558492249
adult,dentist,0.012355174039248766
adult,doctor,0.007492077448663699
afternoon,substance,0.026497858521202993
age,childhood,0.035908307936928584
agency,army,0.009168367512229889
agency,office,0.015681385735844103
agency,police,0.015178944436707979
agent,spy,0.008949797231156482
agreement,contract,0.013908971975487159
aim,purpose,0.16625862452704207
aircraft,balloon,0.016155820625094366
aircraft,yacht,0.01720176364652549
alarm,horn,0.06442577030812324
alarm,press,0.002627234383312948
algorithm,search,0.0007984873101513244
alien,stranger,0.027381887554707666
alloy,metal,0.005556283089817223
alphabet,script,0.020540190845867702
aluminum,oxygen,0.08020369191597708
amount,distance,0.012186669747025529
amount,number,0.009838954427529493
amount,season,0.009016497535182811
amusement,athletics,0.01226082898476942
amusement,play,0.0015059894166248337
amusement,procedure,0.010295728368017525
anatomy,creation,0.018075969382254645
animal,flora,0.005873796648937942
animal,worm,0.0025975857732225345
ankle,joint,0.30405405405405406
anniversary,birthday,0.020003604253018562
answer,plea,0.029431741000679194
apparel,dress,0.013830426939266387
appearance,shadow,0.006374610063746101
apple,bank,0.08273748723186926
apple,orange,0.007922535211267605
apple,pod,0.014729950900163666
appliance,dryer,0.055933852140077824
appliance,refrigerator,0.019449097338544576
approach,swing,0.08259212198221093
approval,encouragement,0.027336860670194002
approving,interaction,0.00248090601788351
arc,rainbow,0.06930693069306931
architecture,engineering,0.02018247166159801
area,patio,0.009433962264150943
area,region,0.009677885309836777
argument,evidence,0.010373568387599688
argument,indication,0.02220254285533557
arm,arrow,0.005079580088046055
arm,missile,0.012047368060784448
armor,mail,0.04287558224367249
army,legion,0.005178190679256778
aroma,fragrance,0.16009557945041816
aroma,smell,0.029615517838586767
arrangement,blizzard,0.007616508053269582
arrangement,room,0.047343344792232074
article,girl,0.009421265141318977
artillery,gun,0.032679738562091505
aspen,maple,0.07988470249124974
ass,donkey,0.012232072719111212
assembly,crowd,0.050272798129384254
assets,capital,0.017768301350390904
assets,credit,0.009722809348390603
assets,income,0.00999201502039407
association,organization,0.016048464236369433
athlete,participant,0.006311014692831082
athletics,racing,0.008068831196626929
athletics,swimming,0.006046440729637722
attitude,notice,0.08141195674352172
attitude,study,0.012219844577092015
attorney,lawyer,0.029783808647654095
attraction,pressure,0.0353309481216458
attraction,quality,0.037571337983512997
attribute,condition,0.020068863748155436
average,time,0.008627321683701505
baby,computer,0.008954542862031598
bail,bond,0.006569827014646495
bait,instrument,0.009647578185064854
bait,pump,0.007021161683114843
bakery,work,0.0030168946098149637
bakery,workplace,0.022270114942528736
balance,gauge,0.07026896050399806
ball,egg,0.007953164696785597
ball,nut,0.004826001819387267
ball,poker,0.017422164865300856
ball,sphere,0.004222478768997201
band,circle,0.008675946189137848
bar,needle,0.03765971755211836
bar,rod,0.007053410157314255
barrel,gallon,0.27927927927927926
base,club,0.10264290104486785
base,stock,0.11332007952286283
baseball,softball,0.021148036253776436
basin,vessel,0.02000591307775697
basketball,hockey,0.02869698382049404
basketball,squash,0.058823529411764705
bathroom,chamber,0.018722324364917005
battle,fight,0.019312257132256743
bay,mere,0.01252717672636919
beach,chain,0.039904705181655745
beach,ridge,0.05446293494704992
beam,column,0.005226196308998857
beat,meter,0.06507371631926792
beat,rhythm,0.03695955369595537
bed,layer,0.09215017064846416
bedroom,cell,0.007305231634829166
bedroom,construction,0.016556291390728478
bee,insect,0.012848771571420892
beef,cattle,0.040475142982842056
beef,meat,0.042790363178712695
beginner,novice,0.0387306593081699
behavior,purpose,0.008447630336211924
belief,magic,0.04905948144382308
belief,purpose,0.01143141153081511
bench,seat,0.033533533533533534
bend,curve,0.02080730157005487
berry,citrus,0.04291934480613726
bill,invoice,0.007663922793074085
billboard,structure,0.014624331353977523
bin,box,0.004888258145902321
bin,cup,0.005929081280221045
binary,star,0.009096475115892592
bird,creature,0.0055699762059268874
bird,solid,0.12454212454212454
birth,modification,0.03894806924101198
bishop,priest,0.3092105263157895
bit,tool,0.010558069381598794
bite,breakfast,0.17350913994605932
bite,taste,0.014768240970902178
black,juvenile,0.02263591598834288
blade,projector,0.06479057591623037
blanket,sleeve,0.06376689189189189
blizzard,rash,0.007288655588855983
blow,contact,0.0022439213062016338
blue,red,0.084007304983042
board,commission,0.008864847076245913
boat,ferry,0.012485433660729149
boat,vessel,0.011951667980036775
body,trunk,0.006457709875570956
bond,security,0.005781262374277342
bone,skull,0.018843029728281037
book,encyclopedia,0.0028422184667383625
booklet,reference,0.013296011196641007
boot,kick,0.07391910739191074
boot,punch,0.042879499217527386
bottom,sole,0.08184194651116027
boy,male,0.02193548387096774
boy,rover,0.03152862126889779
brace,stand,0.10941577996386267
brain,head,0.009420339682321392
brake,click,0.0018726591760299626
branch,department,0.014209359926997784
brand,knife,0.006477831979881972
brand,surname,0.002105831128830402
brandy,liquor,0.6567505720823799
brass,executive,0.018858224475965694
bread,bun,0.05960617349654071
break,dash,0.006691059047079989
break,insert,0.0074454634851191075
brick,cement,0.040416953486085164
brick,strip,0.08597285067873303
broadcast,packet,0.07742332366640302
brochure,publication,0.08440031356153645
brochure,reference,0.019218993817528198
brother,member,0.00916606757728253
brush,implement,0.048281861678990866
budget,fund,0.011204053552318344
buffer,cache,0.011680602540371482
bug,child,0.014465961085178168
build,flesh,0.01357295463114239
building,cafe,0.007760351657893309
bulb,onion,0.06170686815848106
bulletin,news,0.001824219362378326
bunny,server,0.022530329289428077
burn,hurt,0.017424394151812538
burning,flame,0.13619886069394097
burning,punishment,0.033069775494892366
burst,transformation,0.058763413387838526
business,disposition,0.02237583205325141
business,railway,0.0033575465680335853
butter,stick,0.14423076923076922
butterfly,comma,0.011048700697487809
cab,taxi,0.05774419859686994
cake,pie,0.03131158309612437
calendar,circulation,0.021138849379567413
