access,gateway,14.684153503952217
account,explanation,13.410351122260025
account,invoice,15.22642345511581
account,statement,12.682703936626536
acoustic,remedy,13.340788742007705
acrylic,cloth,14.702434570108672
action,adjustment,14.3793382927656
action,entrance,14.452288032002397
activity,event,8.32106187148044
activity,music,8.78179197805656
activity,skiing,11.93462361921075
addition,segment,14.786570509027316
adhesive,glue,15.424959651795575
adult,dentist,12.926665626993245
adult,doctor,9.905655133700707
afternoon,substance,13.9409817478329
age,childhood,15.243246420294394
agency,army,10.805596891275032
agency,office,10.716836242566517
agency,police,11.265624240937196
agent,spy,11.832567848246132
agreement,contract,11.605331923148846
aim,purpose,15.257894091499933
aircraft,balloon,13.24297509403119
aircraft,yacht,13.88954379692771
alarm,horn,15.249581614208154
alarm,press,9.59540446914122
algorithm,search,8.931692504071597
alien,stranger,14.115109448016288
alloy,metal,10.334885192236335
alphabet,script,13.750954560303494
aluminum,oxygen,15.755549809969189
amount,distance,11.015118338991831
amount,number,9.901743409799474
amount,season,10.292083099849501
amusement,athletics,13.075137655569144
amusement,play,9.727072205172998
amusement,procedure,12.840859257053179
anatomy,creation,13.187343262175384
animal,flora,11.18367807024198
animal,worm,11.390866318519254
ankle,joint,16.22129784182339
anniversary,birthday,12.209956152302674
answer,plea,15.405788788017345
apparel,dress,11.808991874929967
appearance,shadow,11.02809263812842
apple,bank,12.943980756320888
apple,orange,9.024570940126747
apple,pod,11.60299059498113
appliance,dryer,15.14351842719609
appliance,refrigerator,13.636991788281415
approach,swing,14.742534744934158
approval,encouragement,13.74301960295952
approving,interaction,11.169053545637567
arc,rainbow,14.860443360243199
architecture,engineering,10.844169305127418
area,patio,10.900556661886467
area,region,9.474133238270102
argument,evidence,12.02132300197912
argument,indication,14.179271321401977
arm,arrow,10.146933723766654
arm,missile,13.898020426177514
armor,mail,14.194402352526733
army,legion,12.363202579133713
aroma,fragrance,17.380080099202406
aroma,smell,14.868782328610928
arrangement,blizzard,13.110670506562192
arrangement,room,13.859648530370464
article,girl,8.690597953572961
artillery,gun,15.747061560825454
aspen,maple,16.718983186177738
ass,donkey,13.834921911890433
assembly,crowd,13.62444131955987
assets,capital,11.553056946070445
assets,credit,10.552540067206294
assets,income,11.428335245143563
association,organization,10.953227450453948
athlete,participant,11.85325094710811
athletics,racing,11.064554805693932
athletics,swimming,10.8379383278457
attitude,notice,14.587632429722618
attitude,study,11.84228997752942
attorney,lawyer,14.243162076553288
attraction,pressure,13.139293078320332
attraction,quality,12.652305737162472
attribute,condition,13.375070028121494
average,time,9.52064692212416
baby,computer,9.250277926268797
bail,bond,13.07861678082646
bait,instrument,13.328117025003156
bait,pump,12.99157161823169
bakery,work,10.291564705045056
bakery,workplace,14.16873970113551
balance,gauge,14.923532833677315
ball,egg,10.900875891644787
ball,nut,11.008242666209089
ball,poker,13.23625863720772
ball,sphere,11.118147646567216
band,circle,10.163084875729854
bar,needle,14.341783685146176
bar,rod,10.878880029797314
barrel,gallon,18.222908344378116
base,club,12.65892248903503
base,stock,12.855598984754637
baseball,softball,14.363256517973145
basin,vessel,14.495552499163349
basketball,hockey,13.57314597988063
basketball,squash,15.75861620956995
bathroom,chamber,12.962324372369544
battle,fight,12.08914725041589
bay,mere,11.918155528518218
beach,chain,12.54488457429253
beach,ridge,14.019211445602652
beam,column,11.372550045977388
beat,meter,14.144482244772558
beat,rhythm,14.66381607752434
bed,layer,14.357228455942211
bedroom,cell,10.353926031469655
bedroom,construction,11.141650981287263
bee,insect,13.101929859569625
beef,cattle,15.102198183743077
beef,meat,14.284563711207948
beginner,novice,15.805225329333028
behavior,purpose,11.103577019032496
belief,magic,14.455516011919078
belief,purpose,12.381166500615903
bench,seat,13.549799654827918
bend,curve,13.671401369366793
berry,citrus,15.204598155346412
bill,invoice,12.857526243836157
billboard,structure,13.43944653925509
bin,box,9.33939653483838
bin,cup,10.03764857649773
binary,star,12.651065452335718
bird,creature,11.439890567969032
bird,solid,14.403263855242859
birth,modification,14.089614081322615
bishop,priest,17.865355176319742
bit,tool,9.811951013155
bite,breakfast,16.093851863516033
bite,taste,12.908761312173866
black,juvenile,15.952332931007572
blade,projector,15.80150855220376
blanket,sleeve,14.978091576968243
blizzard,rash,13.98013021711776
blow,contact,9.019568032239594
blue,red,10.139910189005278
board,commission,10.714888346352868
boat,ferry,13.02200878693967
boat,vessel,12.873666082673656
body,trunk,10.61074050883314
bond,security,10.559336247683573
bone,skull,13.200435249188326
book,encyclopedia,8.707469093028509
booklet,reference,14.00670745938352
boot,kick,14.500458663548354
boot,punch,14.21521846333313
bottom,sole,14.368632374933018
boy,male,10.193873855873433
boy,rover,13.483008774931724
brace,stand,16.68845108272109
brain,head,10.614915416477487
brake,click,9.069835439335495
branch,department,11.245539294107248
brand,knife,11.211806046690487
